TransactionAmt,fraud_probability,risk_tier,actual,HourOfDay,card6
58.95,0.0049523218,Clear,0,16,2
200.0,0.00044894172,Clear,0,14,1
171.0,0.00012122313,Clear,0,1,2
107.95,9.4411924e-05,Clear,0,17,2
32.627,0.0031603107,Clear,0,3,2
210.95,0.0040575857,Clear,0,2,1
97.95,0.0005482571,Clear,0,16,1
59.0,4.6635065e-05,Clear,0,18,2
57.95,0.00021761558,Clear,0,17,2
210.95,0.00093226734,Clear,0,2,1
445.0,0.9897424,Critical Risk,1,21,1
15.0,0.002617467,Clear,1,13,2
250.0,0.002621487,Clear,0,21,1
49.0,0.012267011,Clear,0,1,1
25.376,0.0061628004,Clear,0,22,1
71.95,0.0008452333,Clear,0,15,2
5.0,0.007278979,Clear,0,15,2
108.5,0.01533549,Clear,0,16,2
49.0,0.0029461628,Clear,0,16,2
200.0,0.0004293738,Clear,0,16,1
55.0,4.3981046e-05,Clear,0,13,2
35.95,0.0005201128,Clear,0,1,2
77.0,0.0009168552,Clear,0,1,2
35.95,0.0029405232,Clear,0,1,2
2007.95,9.8373406e-05,Clear,0,18,2
134.95,0.00091646303,Clear,0,15,2
117.0,0.00017103823,Clear,0,21,2
97.0,0.00014838022,Clear,0,18,2
117.0,0.0049519413,Clear,0,14,2
1104.0,0.044912677,Clear,0,21,1
15.137,0.017467836,Clear,0,0,1
75.0,0.06221166,Clear,0,17,1
159.95,0.011129635,Clear,0,22,2
150.0,0.04005876,Clear,0,23,1
35.95,5.3792475e-05,Clear,0,1,2
12.97,8.771687e-05,Clear,0,17,2
42.596,0.0017515303,Clear,0,23,1
117.0,0.0016425169,Clear,0,18,2
67.95,7.30088e-05,Clear,0,19,2
226.0,0.0030761317,Clear,0,15,2
29.0,0.00055151875,Clear,0,21,2
59.0,0.0009474047,Clear,0,19,2
49.0,0.003976562,Clear,0,18,2
47.95,0.00044642366,Clear,0,21,2
335.0,0.091476195,Clear,0,14,1
25.95,0.000101253936,Clear,0,3,2
68.5,0.0014096126,Clear,0,23,2
82.0,0.0022604666,Clear,0,12,2
57.95,0.00029338655,Clear,0,2,2
23.362,0.00037237402,Clear,0,19,1
150.0,0.99096674,Critical Risk,1,5,2
35.95,0.0010303863,Clear,0,16,2
12.97,0.00031450362,Clear,0,14,2
100.0,0.0001206783,Clear,0,17,1
117.0,0.0020081764,Clear,0,17,2
261.95,0.0003482055,Clear,0,17,2
21.95,0.0014168682,Clear,0,3,2
34.5,2.6672982e-05,Clear,0,20,2
151.0,0.010107753,Clear,0,19,2
50.0,0.00042270304,Clear,0,13,1
88.455,0.0014309414,Clear,0,19,2
134.95,0.00012054396,Clear,0,14,2
49.0,0.0012401732,Clear,0,19,2
32.446,0.08277046,Clear,0,15,2
554.0,0.97504675,Critical Risk,1,8,2
35.95,0.00015061609,Clear,0,23,2
107.95,2.5165062e-05,Clear,0,14,2
43.958,0.002857516,Clear,0,19,2
117.0,0.0024315051,Clear,0,20,1
39.0,0.0025374831,Clear,0,16,2
32.953,0.033637855,Clear,0,12,2
117.0,0.012708359,Clear,0,21,2
375.0,0.6237571,Suspicious,1,12,1
57.95,0.0017038616,Clear,0,0,2
35.95,0.0043090438,Clear,0,23,2
107.95,0.00028682346,Clear,0,1,2
100.0,0.026787598,Clear,0,23,1
75.0,0.0038574627,Clear,0,15,1
77.0,0.00030720662,Clear,0,19,2
226.0,0.00019868977,Clear,0,18,1
100.0,0.010993152,Clear,0,0,1
1464.95,0.0015185218,Clear,0,22,2
226.0,0.00040691084,Clear,0,10,2
39.0,0.0039154817,Clear,0,3,2
108.95,5.8658236e-05,Clear,0,15,2
100.0,0.0017741336,Clear,0,20,1
67.95,3.9685903e-05,Clear,0,16,2
3.8,0.0011011516,Clear,0,21,1
112.99,0.0071561076,Clear,0,5,2
29.0,0.00070416904,Clear,0,11,2
59.0,0.0015678536,Clear,0,22,2
105.0,6.9793125e-05,Clear,0,0,2
10.759,0.0037526195,Clear,0,14,2
57.95,0.0005092866,Clear,0,1,2
37.0,0.0038061193,Clear,0,17,2
270.0,0.00014702535,Clear,0,23,2
150.0,0.42442906,Suspicious,0,9,2
47.95,0.00036691246,Clear,0,23,2
58.95,0.0023603905,Clear,0,17,2
57.95,0.00043689605,Clear,0,17,2
100.0,0.00010794009,Clear,0,13,1
100.0,0.0005828875,Clear,0,6,1
40.95,0.00046583166,Clear,0,15,1
38.95,3.548921e-05,Clear,0,12,2
29.0,0.0006393285,Clear,0,18,2
39.0,0.0018152584,Clear,0,1,2
100.0,0.0019637118,Clear,0,19,1
107.95,9.7122815e-05,Clear,0,21,2
57.95,0.00042271556,Clear,0,10,2
43.897,0.00017461192,Clear,0,22,2
117.0,0.0051338114,Clear,0,22,2
77.0,0.056535963,Clear,0,20,2
317.95,0.0002748514,Clear,0,1,2
35.95,0.00033215116,Clear,0,16,2
81.446,0.0011471142,Clear,0,22,2
50.0,0.28813863,Clear,1,21,2
32.356,0.013127151,Clear,0,1,2
362.47,0.00010278466,Clear,0,20,2
500.0,0.00016220442,Clear,0,20,1
59.0,0.0030040403,Clear,0,22,2
317.5,0.0046885023,Clear,0,21,2
59.0,0.0059131654,Clear,0,18,2
100.0,0.017488759,Clear,0,17,2
39.0,0.0030101517,Clear,0,20,2
108.95,0.000920115,Clear,0,21,2
280.0,0.02862661,Clear,0,19,2
59.0,0.0007313706,Clear,0,17,2
100.0,0.0060914187,Clear,0,21,1
108.5,0.004919566,Clear,0,19,2
58.95,0.00024535053,Clear,0,23,1
214.0,0.0003502023,Clear,0,22,2
250.0,0.001815452,Clear,0,23,2
52.504,0.044971667,Clear,0,13,1
26.95,0.00027916834,Clear,0,5,2
149.95,0.00021089391,Clear,0,18,2
100.0,0.010926248,Clear,0,22,1
209.95,0.00012651413,Clear,0,14,2
39.0,0.002086535,Clear,0,2,2
25.95,4.029113e-05,Clear,0,14,2
68.95,0.00014475743,Clear,0,17,2
60.481,0.18736377,Clear,0,16,1
107.95,1.6739197e-05,Clear,0,20,1
200.0,0.0008347962,Clear,0,1,1
21.0,0.0009641268,Clear,0,0,2
57.95,3.7630347e-05,Clear,0,0,1
53.95,0.0012035989,Clear,0,3,2
944.95,0.0017074707,Clear,0,17,1
100.0,0.0010398775,Clear,0,15,1
34.0,0.0005255748,Clear,0,0,2
30.95,0.004573163,Clear,0,5,2
47.95,0.0018125337,Clear,0,22,2
60.0,0.001469578,Clear,0,2,2
335.0,0.020240951,Clear,0,14,1
53.97,0.0043152515,Clear,0,21,2
50.0,0.005002268,Clear,0,17,2
14.817,0.017839111,Clear,0,23,1
105.0,5.3020117e-06,Clear,0,16,1
26.06,0.0038313258,Clear,0,23,1
67.95,0.00024968918,Clear,0,14,2
27.97,0.0005946125,Clear,0,0,2
300.0,0.023833353,Clear,0,2,1
34.5,0.0006596866,Clear,0,10,2
134.95,0.0032563182,Clear,0,21,2
300.0,1.4419998e-05,Clear,0,15,1
88.499,0.013063861,Clear,0,17,2
67.95,1.6893116e-05,Clear,0,2,2
159.95,0.0018228821,Clear,0,20,2
57.95,0.0006782218,Clear,0,16,2
117.0,0.0014743388,Clear,0,3,1
41.276,0.0024942423,Clear,0,20,2
994.0,0.8487434,Critical Risk,1,3,1
445.0,0.001590031,Clear,0,21,2
199.95,0.00085131323,Clear,0,23,2
49.0,0.005334396,Clear,0,0,2
117.0,0.00012413904,Clear,0,18,1
50.0,2.7315316e-05,Clear,0,18,1
335.0,0.0057908967,Clear,0,21,2
74.507,0.0031094856,Clear,0,23,1
57.95,0.0003844852,Clear,0,15,2
59.0,0.0011080492,Clear,0,21,2
117.0,0.01072593,Clear,0,19,2
130.5,0.0036401988,Clear,0,14,2
46.0,0.00061540265,Clear,0,18,2
50.0,0.0046337764,Clear,0,21,1
25.0,0.0011188223,Clear,0,6,1
35.95,0.0021996514,Clear,0,5,2
50.0,0.0029290859,Clear,0,18,2
13.111,0.013395981,Clear,0,1,2
37.702,0.99937963,Critical Risk,1,19,1
98.95,0.0003192529,Clear,0,16,2
72.95,0.00013530966,Clear,0,21,2
117.0,0.19449523,Clear,1,14,2
77.0,0.077753946,Clear,0,17,2
100.0,0.0023515476,Clear,0,1,1
133.0,3.8251633e-06,Clear,0,17,2
100.0,0.0012480303,Clear,0,0,2
59.0,8.731537e-05,Clear,0,20,2
29.0,0.00021659835,Clear,0,16,2
47.95,3.2415064e-05,Clear,0,0,2
39.0,0.0016065188,Clear,0,3,2
50.0,0.0012514818,Clear,0,14,1
47.95,0.0016365376,Clear,0,2,2
117.0,1.8775798e-05,Clear,0,17,1
107.0,0.005090239,Clear,0,18,2
77.0,0.0050013806,Clear,0,15,2
67.95,2.960183e-05,Clear,0,0,2
33.199,0.008339812,Clear,0,1,2
107.95,0.0001542895,Clear,0,5,2
335.0,0.2546366,Clear,0,15,1
107.95,0.0005843819,Clear,0,23,2
4191.0,0.07433238,Clear,1,19,2
50.0,0.0039971806,Clear,0,19,2
117.0,0.0060620713,Clear,0,21,2
100.0,0.0020528515,Clear,0,18,2
39.0,0.0004967802,Clear,0,0,2
169.95,0.00014497999,Clear,0,23,2
25.0,0.00032125792,Clear,0,20,1
75.0,0.00038975247,Clear,0,21,2
57.95,0.0016062817,Clear,0,14,2
49.0,0.00060930033,Clear,0,21,2
300.0,0.021068966,Clear,0,20,1
463.95,0.0014742145,Clear,0,17,1
25.0,0.002712852,Clear,0,21,2
35.95,0.0005154089,Clear,0,19,2
50.0,0.0006307031,Clear,0,0,1
201.0,0.0034713007,Clear,0,2,2
117.0,0.0009626866,Clear,0,0,2
102.142,0.023217862,Clear,1,3,1
210.0,0.00080329017,Clear,0,20,2
20.95,1.6752356e-05,Clear,0,22,2
25.0,0.011108359,Clear,0,18,2
149.95,0.00033907688,Clear,0,11,2
27.854,0.00033040368,Clear,0,20,2
200.0,0.0009796554,Clear,0,13,1
58.95,0.00015475141,Clear,0,22,2
117.0,0.0019689146,Clear,0,21,1
82.95,0.0011576981,Clear,0,14,2
554.0,0.00058001344,Clear,0,21,2
186.0,0.0022258859,Clear,0,19,1
92.0,0.4506927,Suspicious,1,13,2
335.0,0.0018112832,Clear,0,3,2
8.3,2.1711225e-05,Clear,0,20,2
250.0,0.00012482786,Clear,0,1,1
159.95,0.00060261943,Clear,0,16,2
57.95,0.0069381483,Clear,0,23,2
117.0,0.0013206814,Clear,0,2,2
15.0,0.0009641397,Clear,0,16,2
1597.95,0.0013228183,Clear,0,16,2
171.0,0.003449915,Clear,0,6,2
445.0,0.0027775946,Clear,0,18,2
68.5,0.00053746847,Clear,0,4,2
77.95,2.2348951e-05,Clear,0,23,2
524.95,0.0025189081,Clear,0,11,2
100.0,0.008686943,Clear,0,20,1
83.95,0.0017737891,Clear,0,3,2
117.0,0.00035042557,Clear,0,16,2
58.95,0.00023469256,Clear,0,22,1
209.95,0.00085590436,Clear,0,22,2
77.95,0.00011114978,Clear,0,16,2
500.0,0.0005362273,Clear,0,18,2
512.95,0.015526057,Clear,0,15,2
117.0,0.0048494004,Clear,0,22,1
57.95,0.00017256234,Clear,0,22,2
108.0,0.02163062,Clear,0,19,1
39.0,0.0007371823,Clear,0,23,2
142.0,0.0029521172,Clear,0,19,2
107.95,5.3911685e-06,Clear,0,20,2
92.835,0.01384962,Clear,0,3,2
275.95,0.00047980231,Clear,0,17,1
102.95,0.00016869699,Clear,0,14,2
77.0,0.0026892999,Clear,0,19,2
117.0,0.0001966503,Clear,0,23,2
78.5,0.00072594354,Clear,0,17,2
117.0,0.9998264,Critical Risk,1,20,2
311.95,0.009323529,Clear,0,1,2
171.0,9.437124e-05,Clear,0,22,2
311.95,0.002166233,Clear,0,19,2
39.394,0.02825847,Clear,0,20,1
87.0,0.0015426714,Clear,0,21,2
40.0,0.0012753899,Clear,0,19,2
100.0,0.00086498936,Clear,0,15,2
107.95,6.0846574e-05,Clear,0,13,2
280.0,0.0070565976,Clear,0,11,2
1639.75,0.0016207256,Clear,0,18,2
39.0,0.00037728835,Clear,0,17,2
20.95,0.00014677236,Clear,0,18,2
112.99,0.010425055,Clear,0,0,2
146.0,0.0002712459,Clear,0,12,2
49.0,0.0040102154,Clear,0,18,2
71.071,0.007185572,Clear,0,4,1
57.95,0.005566107,Clear,0,13,2
125.0,0.10857875,Clear,0,23,2
117.0,5.5714914e-05,Clear,0,14,2
45.194,0.016470438,Clear,0,0,1
57.95,0.0028739583,Clear,0,21,2
58.27,0.00023592944,Clear,0,18,2
12.567,0.0011688315,Clear,0,16,1
30.0,0.01595103,Clear,1,20,2
92.0,0.0017014309,Clear,0,14,2
54.0,0.02511259,Clear,0,3,2
355.97,0.033456463,Clear,1,17,2
117.0,0.0019400526,Clear,0,4,2
38.012,0.03837823,Clear,0,23,1
107.0,0.012721636,Clear,0,3,2
21.887,1.4906347e-05,Clear,0,15,1
296.93,0.0051647606,Clear,0,21,1
30.95,0.00016307969,Clear,0,12,2
150.0,0.0021169279,Clear,0,0,1
25.95,0.00016759074,Clear,0,18,2
59.0,0.0039842185,Clear,0,15,2
57.95,0.00015750069,Clear,0,22,2
29.0,0.0006088594,Clear,0,20,2
23.903,0.99925345,Critical Risk,1,2,2
55.0,3.279452e-05,Clear,0,19,2
75.0,0.0020753606,Clear,0,1,2
52.324,0.08212348,Clear,0,3,1
58.39,0.00028414873,Clear,0,20,2
17.583,0.008704354,Clear,0,4,2
75.0,0.003996089,Clear,0,5,1
117.0,0.007581631,Clear,0,18,2
834.0,0.00830357,Clear,0,15,1
25.95,3.4030076e-05,Clear,0,14,1
117.0,0.0009166686,Clear,0,22,2
445.0,0.0017685201,Clear,0,17,1
107.95,6.783523e-05,Clear,0,14,2
117.0,0.9909204,Critical Risk,1,6,2
146.0,0.008506102,Clear,1,22,2
59.0,0.004721839,Clear,0,2,2
5.0,0.9505392,Critical Risk,1,22,2
10.727,0.27483755,Clear,0,3,2
59.0,0.0002604334,Clear,0,18,2
108.95,0.00025884117,Clear,0,20,2
169.0,0.0068763164,Clear,1,17,2
226.0,0.013539865,Clear,0,16,2
117.0,0.00022990815,Clear,0,17,2
22.0,0.00073640957,Clear,0,12,1
23.214,0.0020546184,Clear,0,20,2
10.996,3.518152e-05,Clear,0,2,2
209.95,0.00823928,Clear,0,18,1
77.0,0.004977459,Clear,0,21,2
643.95,0.0024900106,Clear,0,19,1
100.0,0.0015500247,Clear,0,3,2
171.0,0.00996586,Clear,0,18,2
141.0,1.4832433e-06,Clear,0,19,1
59.47,0.0013479841,Clear,0,19,1
25.0,4.5100132e-05,Clear,0,14,2
312.95,0.0018246823,Clear,0,0,2
310.0,0.00029736903,Clear,0,21,2
100.0,0.00040587547,Clear,0,3,2
365.0,0.01856478,Clear,0,17,2
57.95,0.00013475741,Clear,0,18,2
30.95,1.2078231e-05,Clear,0,20,2
100.0,0.028515631,Clear,0,17,2
28.035,0.0006066314,Clear,0,14,2
106.0,3.7948954e-05,Clear,0,21,1
47.95,0.00018005272,Clear,0,13,2
23.67,0.0006729779,Clear,0,22,1
209.95,5.6385015e-05,Clear,0,21,2
50.0,3.140407e-05,Clear,0,1,2
57.95,0.0014594502,Clear,0,1,2
445.0,0.00062692986,Clear,0,12,2
226.0,0.023749849,Clear,0,3,1
500.0,0.0011123711,Clear,0,19,1
1262.7,0.05941696,Clear,1,19,1
14.199,0.0030549022,Clear,0,18,2
107.95,0.03799632,Clear,0,0,1
31.95,0.026692305,Clear,0,6,2
142.0,0.0032798576,Clear,0,17,2
50.0,0.00309853,Clear,0,3,2
103.197,0.00032067622,Clear,0,23,2
93.95,0.0008784872,Clear,0,22,2
87.0,0.08827075,Clear,0,20,2
117.0,0.012501043,Clear,0,21,2
59.0,0.022797212,Clear,0,6,1
89.761,0.01929285,Clear,0,5,1
29.95,2.6044438e-05,Clear,0,21,2
209.95,0.00197327,Clear,0,14,1
49.0,0.002889169,Clear,0,19,1
117.0,0.004315151,Clear,0,21,2
67.95,0.0005068929,Clear,0,19,2
50.0,0.006334127,Clear,0,11,2
43.95,9.112725e-05,Clear,0,21,2
54.5,0.00045255004,Clear,0,18,2
50.0,0.0002478002,Clear,0,20,2
209.95,0.014649421,Clear,0,16,2
117.0,0.0012057073,Clear,0,20,2
34.0,6.481513e-05,Clear,0,18,1
1041.87,0.0006868803,Clear,0,18,1
59.0,0.005652359,Clear,0,15,2
147.0,0.88003886,Critical Risk,1,16,2
117.0,0.00026444753,Clear,0,15,2
57.95,0.0059212907,Clear,0,20,2
201.0,0.00039406968,Clear,0,2,2
2875.65,0.0021437479,Clear,0,16,2
117.0,2.4618259e-05,Clear,0,14,2
54.741,0.0019190913,Clear,0,21,2
108.95,0.0017834702,Clear,0,1,1
34.0,0.0025073898,Clear,0,11,2
117.0,0.00059532135,Clear,0,23,1
160.95,0.0016895246,Clear,0,12,2
100.0,0.00022718174,Clear,0,20,1
108.95,0.0004703198,Clear,0,21,2
19.576,0.00020485255,Clear,0,23,2
59.0,0.010482863,Clear,0,0,2
686.89,0.00030041006,Clear,0,13,1
22.0,0.00013685928,Clear,0,23,2
35.5,0.0070787137,Clear,0,17,2
39.5,5.1877858e-05,Clear,0,0,2
67.067,0.01142529,Clear,1,21,2
107.95,0.00016464324,Clear,0,22,2
67.95,3.4545916e-05,Clear,0,1,2
57.95,0.00014649233,Clear,0,5,2
87.217,0.0106532695,Clear,0,23,2
50.0,0.00047967889,Clear,0,23,1
401.0,0.0009934078,Clear,0,20,2
151.0,0.002494133,Clear,0,16,2
34.5,0.0004155851,Clear,0,16,2
200.0,0.053283054,Clear,0,18,1
311.95,0.000388043,Clear,0,17,2
335.0,0.02180657,Clear,0,23,1
15.95,0.00013709882,Clear,0,2,2
129.0,0.017689524,Clear,0,19,2
2549.99,0.0022411656,Clear,0,22,2
141.95,0.00021417509,Clear,0,18,2
28.97,0.009672381,Clear,0,6,2
30.95,5.0807903e-06,Clear,0,16,2
44.0,5.613591e-05,Clear,0,22,2
226.0,0.018990647,Clear,0,23,1
11.238,0.0013017458,Clear,0,4,2
13.0,0.0010844272,Clear,0,19,2
26.343,0.019242272,Clear,0,19,2
34.0,0.0030614152,Clear,0,2,2
50.0,0.00041396948,Clear,0,7,2
150.0,0.0011889192,Clear,0,16,1
52.95,0.0045593935,Clear,0,21,2
50.0,0.0057847393,Clear,0,21,1
47.95,0.00020514827,Clear,0,17,2
54.0,0.0003037775,Clear,0,14,2
445.0,7.123605e-05,Clear,0,16,2
108.5,9.3161296e-05,Clear,0,15,2
67.067,0.007903544,Clear,0,2,1
107.95,0.00024797273,Clear,0,3,2
171.0,0.1847622,Clear,0,23,2
100.0,0.021342378,Clear,0,3,1
82.95,0.00026759633,Clear,0,19,2
34.0,0.0026053106,Clear,0,21,2
400.0,0.027430087,Clear,0,16,1
77.99,0.148682,Clear,0,21,2
68.95,0.018711329,Clear,0,21,2
12.0,0.01900088,Clear,0,15,2
54.0,0.0006085708,Clear,0,13,1
161.0,0.040378224,Clear,0,20,2
117.0,0.0012154331,Clear,0,17,2
117.0,0.005457502,Clear,0,22,2
59.0,0.0030821885,Clear,0,23,1
59.0,0.004256139,Clear,0,7,2
97.0,0.0001880793,Clear,0,0,2
150.0,0.009169744,Clear,0,19,2
632.0,0.013936072,Clear,0,18,1
59.0,0.005452607,Clear,0,23,2
39.0,0.0047701034,Clear,0,2,2
720.95,0.0016265475,Clear,0,1,1
108.95,0.0010833668,Clear,0,17,2
57.95,0.0024399583,Clear,0,2,2
47.0,4.559563e-05,Clear,0,14,2
117.0,0.021379016,Clear,0,19,2
40.085,0.0477009,Clear,1,14,2
105.95,0.0026826602,Clear,0,12,2
44.0,0.00068718445,Clear,0,18,1
57.95,0.002060388,Clear,0,17,2
34.0,0.00013091216,Clear,0,2,2
175.0,0.0022932268,Clear,0,14,2
50.0,0.06435526,Clear,0,17,1
200.0,0.0014296944,Clear,0,2,1
77.0,0.008029446,Clear,0,19,2
226.0,0.0028081147,Clear,0,19,2
37.0,0.0019723752,Clear,0,23,2
49.0,0.21997984,Clear,1,19,2
107.95,0.0038178025,Clear,0,13,2
146.0,0.00037806568,Clear,0,15,1
34.0,0.003316359,Clear,0,21,1
226.0,0.0001997699,Clear,0,15,1
34.0,0.004696789,Clear,0,20,2
49.0,0.011371284,Clear,0,19,2
13.776,0.0030540265,Clear,0,2,2
16.169,0.0010733877,Clear,0,22,2
554.0,0.0032281994,Clear,0,22,2
100.0,0.00037960545,Clear,0,16,1
107.95,0.00043289713,Clear,0,21,1
117.0,0.0051689274,Clear,0,19,2
59.0,0.003750737,Clear,0,22,2
100.0,0.0021345061,Clear,0,23,2
75.0,0.0024013356,Clear,0,17,1
50.0,0.20523378,Clear,1,5,2
107.95,4.4291457e-05,Clear,0,18,2
59.0,0.0022562603,Clear,0,16,2
40.602,0.9839642,Critical Risk,1,0,1
34.5,0.004818994,Clear,0,23,2
280.0,0.0016438906,Clear,0,1,2
108.5,0.0035827954,Clear,0,20,2
68.95,0.0015965756,Clear,0,23,2
88.5,0.018176671,Clear,0,22,2
49.0,0.00042493804,Clear,0,19,1
117.0,8.439926e-05,Clear,0,2,2
107.95,0.0004520465,Clear,0,4,2
445.0,0.0016760102,Clear,0,14,2
9.911,0.048929524,Clear,0,17,1
18.539,0.0010777464,Clear,0,17,2
59.0,0.0014838488,Clear,0,18,2
468.73,0.007300493,Clear,0,22,1
49.0,0.008248021,Clear,0,14,2
50.0,0.002146504,Clear,0,18,2
35.95,0.004655928,Clear,0,1,2
107.95,0.103270985,Clear,0,20,2
200.0,0.0014354871,Clear,0,0,1
57.95,0.003042175,Clear,0,23,1
59.0,6.212664e-05,Clear,0,17,2
53.95,1.6376893e-05,Clear,0,13,2
17.706,0.02815878,Clear,0,23,2
50.0,0.00783616,Clear,0,11,1
200.0,0.0029555736,Clear,0,17,2
117.0,0.0044983607,Clear,0,14,1
59.0,0.003273253,Clear,0,17,2
117.0,0.0007986927,Clear,0,23,2
49.0,0.0006065857,Clear,0,1,2
185.0,0.00014618225,Clear,0,16,2
113.0,0.0012157052,Clear,0,2,2
7.311,0.009160144,Clear,0,4,1
50.0,0.001088862,Clear,0,15,1
117.0,6.079872e-05,Clear,0,19,2
63.5,0.0005158411,Clear,0,15,2
295.0,0.009115557,Clear,0,22,2
81.645,0.008272219,Clear,0,20,2
26.95,0.0012018781,Clear,0,14,2
151.979,0.0022906044,Clear,0,16,1
226.0,0.00015273236,Clear,0,5,2
49.0,8.096301e-05,Clear,0,14,2
49.0,0.0049033556,Clear,0,21,2
190.95,1.8443965e-05,Clear,0,22,2
30.0,8.2023136e-05,Clear,0,16,2
77.0,8.260142e-06,Clear,0,13,2
117.0,0.0016085308,Clear,0,23,2
87.0,0.022987675,Clear,0,22,2
59.0,9.83751e-05,Clear,0,22,1
100.0,0.0013206293,Clear,0,21,2
34.95,0.0013386046,Clear,0,15,2
60.543,0.01169501,Clear,0,3,1
644.95,0.0030603223,Clear,0,1,2
1104.0,0.0030882852,Clear,0,15,1
107.95,0.0022461088,Clear,0,2,2
104.95,0.029542947,Clear,0,16,2
50.0,0.00031619507,Clear,0,13,1
34.0,0.005554303,Clear,0,19,2
18.67,0.2024986,Clear,0,2,1
45.436,0.28123105,Clear,1,3,2
149.95,0.0003578997,Clear,0,16,2
58.95,0.00097042293,Clear,0,15,2
35.95,2.1737638e-05,Clear,0,1,2
212.95,0.012028831,Clear,0,21,1
57.95,0.0003360432,Clear,0,23,2
20.0,2.4243183e-05,Clear,0,11,2
184.95,0.00022040852,Clear,0,20,2
46.11,0.0021406861,Clear,0,17,2
208.449,0.006794332,Clear,0,2,2
49.0,0.0013542024,Clear,0,22,2
34.0,0.017076463,Clear,0,1,2
100.0,0.00059657154,Clear,0,17,2
37.429,7.145253e-05,Clear,0,23,1
71.416,0.0961019,Clear,1,17,2
97.95,0.0005917687,Clear,0,15,2
10.392,5.3039763e-05,Clear,0,5,2
226.0,4.4805483e-06,Clear,0,18,1
117.0,0.02246099,Clear,0,16,1
365.0,0.0010532913,Clear,0,22,2
226.0,0.001554521,Clear,0,18,2
29.0,0.0003554998,Clear,0,23,2
53.95,0.0020196338,Clear,0,15,2
34.0,0.0038899975,Clear,0,22,1
150.0,0.0029445286,Clear,0,0,1
200.0,0.0006826733,Clear,0,22,2
46.417,0.0018593248,Clear,0,16,1
34.0,0.0046053757,Clear,0,0,2
25.0,0.0016594699,Clear,0,17,1
44.5,0.006146942,Clear,0,3,2
15.95,0.0015336435,Clear,0,4,2
59.0,0.0018685503,Clear,0,2,2
47.95,0.00019959036,Clear,0,3,2
57.95,0.0010389022,Clear,0,4,2
107.95,0.0003639374,Clear,0,14,2
73.97,0.00014017062,Clear,0,6,2
30.95,0.0005327226,Clear,0,15,2
57.95,0.00015931942,Clear,0,20,2
57.95,0.00059844117,Clear,0,23,2
226.0,0.0014292042,Clear,0,15,2
49.0,0.00023715045,Clear,0,20,2
87.0,0.010175842,Clear,0,20,2
553.3,0.0026632242,Clear,0,21,1
49.5,0.0016571481,Clear,0,17,2
309.95,0.0057778847,Clear,0,13,2
155.279,0.0021123264,Clear,0,2,2
57.95,6.55493e-06,Clear,0,2,2
100.0,0.031674594,Clear,0,21,1
15.0,0.00016289088,Clear,0,21,1
57.95,0.0051675155,Clear,0,14,2
25.95,0.0015409332,Clear,0,21,2
107.95,1.4365246e-05,Clear,0,10,2
186.0,0.007887058,Clear,0,12,2
117.0,0.008394107,Clear,0,5,1
25.0,0.0029945865,Clear,0,16,2
150.0,0.0022089533,Clear,0,15,1
57.95,0.000104015664,Clear,0,5,2
5.921,0.002293421,Clear,0,23,2
117.0,0.0011362355,Clear,0,17,2
9.486,0.035960924,Clear,0,3,2
300.0,1.3429091e-05,Clear,0,20,1
311.95,0.00039798502,Clear,0,21,2
12.849,0.0020851893,Clear,0,15,1
209.95,0.00092982827,Clear,0,0,2
57.95,8.040488e-05,Clear,0,13,2
107.95,0.00307238,Clear,0,16,2
117.0,0.00039163072,Clear,0,11,2
47.95,0.001946042,Clear,0,1,2
97.0,0.012434502,Clear,0,15,2
319.95,0.010987103,Clear,0,20,1
117.0,0.028747797,Clear,0,18,1
57.95,3.8367532e-05,Clear,0,19,2
69.483,0.05862874,Clear,0,17,1
300.0,0.026988145,Clear,0,21,1
107.95,0.0017703283,Clear,0,17,2
59.0,0.024375468,Clear,0,20,2
50.0,0.0022820507,Clear,0,16,2
117.0,0.00064993824,Clear,0,1,2
20.0,0.010674438,Clear,0,16,1
24.0,0.00066346745,Clear,0,3,2
68.5,0.0141344415,Clear,0,3,1
100.0,0.002547944,Clear,0,22,2
117.0,0.00079514366,Clear,0,23,2
135.95,0.00046788942,Clear,0,22,2
21.862,0.0044272784,Clear,0,4,1
59.0,0.0015576881,Clear,0,23,2
250.0,0.077066876,Clear,0,22,1
34.63,0.009644004,Clear,0,18,2
155.95,0.00021417426,Clear,0,20,2
108.95,0.002140954,Clear,0,15,2
200.0,0.05378907,Clear,0,12,1
98.5,5.3258667e-05,Clear,0,21,2
50.0,0.0058011897,Clear,0,0,2
57.95,0.0015613523,Clear,0,1,2
50.0,0.0022461368,Clear,0,16,1
209.95,0.039035093,Clear,0,4,2
49.0,0.0016603407,Clear,0,17,2
29.0,0.0011655182,Clear,0,20,2
77.0,2.2259106e-05,Clear,0,14,2
77.0,0.9896611,Critical Risk,1,16,2
15.985,0.012737673,Clear,0,4,2
117.0,0.62499374,Suspicious,1,16,2
62.716,0.0032288285,Clear,0,22,2
226.0,0.002685365,Clear,0,0,2
108.5,0.0006003072,Clear,0,19,2
59.0,0.0024970747,Clear,0,22,2
26.585,0.00057299697,Clear,0,0,1
335.0,0.011392569,Clear,0,18,1
140.5,0.0027808086,Clear,0,11,2
226.0,0.0024566303,Clear,0,22,2
32.97,6.700516e-05,Clear,0,20,2
